_time,_value
2023-03-10T07:13:14.14605396Z,0.7539
2023-03-10T07:13:15.281477992Z,0.7573
2023-03-10T07:13:16.390323485Z,0.7485
2023-03-10T07:13:17.491587189Z,0.7514
2023-03-10T07:13:18.607414665Z,0.7442
2023-03-10T07:13:19.722364231Z,0.7464
2023-03-10T07:13:20.836968592Z,0.7512
2023-03-10T07:13:21.963707097Z,0.7437
2023-03-10T07:13:23.066934024Z,0.7442
2023-03-10T07:13:24.185842324Z,0.7477
2023-03-10T07:13:25.303916814Z,0.75
2023-03-10T07:13:26.417001544Z,0.756
2023-03-10T07:13:27.526715935Z,0.7489
2023-03-10T07:13:28.642471598Z,0.7442
2023-03-10T07:13:29.822130514Z,0.7409
2023-03-10T07:13:30.8806326Z,0.7525
2023-03-10T07:13:31.987765934Z,0.7481
2023-03-10T07:13:33.105267815Z,0.7457
2023-03-10T07:13:34.234501735Z,0.7489
2023-03-10T07:13:35.333399394Z,0.75
2023-03-10T07:13:36.447525634Z,0.7616
2023-03-10T07:13:37.564850213Z,0.7481
2023-03-10T07:13:38.679079254Z,0.7483
2023-03-10T07:13:39.793508884Z,0.7448
2023-03-10T07:13:40.909611428Z,0.763
2023-03-10T07:13:42.02247674Z,0.7419
2023-03-10T07:13:43.143817937Z,0.76
2023-03-10T07:13:44.269595177Z,0.7592
2023-03-10T07:13:45.384434609Z,0.7501
2023-03-10T07:13:46.482448458Z,0.7591
2023-03-10T07:13:47.597172219Z,0.7602
2023-03-10T07:13:48.712494987Z,0.7448
2023-03-10T07:13:49.827978357Z,0.7573
2023-03-10T07:13:50.97985986Z,0.7509
2023-03-10T07:13:52.05839469Z,0.741
2023-03-10T07:13:53.176726694Z,0.7561
2023-03-10T07:13:54.288149916Z,0.7485
2023-03-10T07:13:55.40318818Z,0.7543
2023-03-10T07:13:56.518183739Z,0.7601
2023-03-10T07:13:57.633787005Z,0.7442
2023-03-10T07:13:58.747665551Z,0.7539
2023-03-10T07:13:59.86351562Z,0.7637
2023-03-10T07:14:00.989192006Z,0.7479
2023-03-10T07:14:02.092716128Z,0.7421
2023-03-10T07:14:03.207752079Z,0.7491
2023-03-10T07:14:04.323058482Z,0.745
2023-03-10T07:14:05.444797459Z,0.7466
2023-03-10T07:14:06.552960381Z,0.7622
2023-03-10T07:14:07.688475516Z,0.763
2023-03-10T07:14:08.783300484Z,0.7486
2023-03-10T07:14:09.905141062Z,0.7538
2023-03-10T07:14:11.015960914Z,0.7441
2023-03-10T07:14:12.142756453Z,0.7449
2023-03-10T07:14:13.243382442Z,0.7554
2023-03-10T07:14:14.358266799Z,0.7457
2023-03-10T07:14:15.482769669Z,0.7621
2023-03-10T07:14:16.588710221Z,0.7526
2023-03-10T07:14:17.706759015Z,0.7484
2023-03-10T07:14:18.818307233Z,0.7538
2023-03-10T07:14:19.947315349Z,0.7595
2023-03-10T07:14:21.05123597Z,0.7544
2023-03-10T07:14:22.164200191Z,0.7607
2023-03-10T07:14:23.280653149Z,0.7689
2023-03-10T07:14:24.410329653Z,0.7525
2023-03-10T07:14:25.507707302Z,0.7684
2023-03-10T07:14:26.622925547Z,0.7521
2023-03-10T07:14:27.753798048Z,0.7506
2023-03-10T07:14:28.852619395Z,0.7535
2023-03-10T07:14:30.033188283Z,0.7625
2023-03-10T07:14:31.096080516Z,0.7825
2023-03-10T07:14:32.198695707Z,0.8028
2023-03-10T07:14:33.313767541Z,0.833
2023-03-10T07:14:34.428741874Z,0.8087
2023-03-10T07:14:35.543639628Z,0.8172
2023-03-10T07:14:36.665082013Z,0.8108
2023-03-10T07:14:37.773680149Z,0.8156
2023-03-10T07:14:38.888819961Z,0.8204
2023-03-10T07:14:40.013259881Z,0.8095
2023-03-10T07:14:41.118192574Z,0.8121
2023-03-10T07:14:42.233505188Z,0.821
2023-03-10T07:14:43.349231624Z,0.8073
2023-03-10T07:14:44.472229897Z,0.8126
2023-03-10T07:14:45.578657475Z,0.8567
2023-03-10T07:14:46.719122053Z,0.8104
2023-03-10T07:14:47.808428031Z,0.8205
2023-03-10T07:14:48.928679972Z,0.8197
2023-03-10T07:14:50.045923777Z,0.8118
2023-03-10T07:14:51.153836673Z,0.8133
2023-03-10T07:14:52.270598574Z,0.8175
2023-03-10T07:14:53.384066009Z,0.8062
2023-03-10T07:14:54.50063198Z,0.8171
2023-03-10T07:14:55.614573721Z,0.8106
2023-03-10T07:14:56.731788199Z,0.8079
2023-03-10T07:14:57.843923119Z,0.8213
2023-03-10T07:14:58.961815805Z,0.8159
2023-03-10T07:15:00.077211868Z,0.8111
2023-03-10T07:15:01.190735749Z,0.8109
2023-03-10T07:15:02.304830036Z,0.8288
2023-03-10T07:15:03.420989547Z,0.859
2023-03-10T07:15:04.537667863Z,0.8602
2023-03-10T07:15:05.650111331Z,0.8322
2023-03-10T07:15:06.767007051Z,0.8075
2023-03-10T07:15:07.880676064Z,0.8238
2023-03-10T07:15:08.995213048Z,0.8112
2023-03-10T07:15:10.121866268Z,0.8189
2023-03-10T07:15:11.225303626Z,0.8182
2023-03-10T07:15:12.34076842Z,0.8126
2023-03-10T07:15:13.455680608Z,0.8113
2023-03-10T07:15:14.571081402Z,0.8153
2023-03-10T07:15:15.685459525Z,0.8116
2023-03-10T07:15:16.804638577Z,0.8618
2023-03-10T07:15:17.926309257Z,0.8525
2023-03-10T07:15:19.044208494Z,0.8226
2023-03-10T07:15:20.145454042Z,0.8158
2023-03-10T07:15:21.259901839Z,0.7982
2023-03-10T07:15:22.375069945Z,0.7938
2023-03-10T07:15:23.490185277Z,0.7876
2023-03-10T07:15:24.605189754Z,0.7874
2023-03-10T07:15:25.721684137Z,0.7735
2023-03-10T07:15:26.834983307Z,0.7878
2023-03-10T07:15:27.950237319Z,0.7824
2023-03-10T07:15:29.066501611Z,0.8244
2023-03-10T07:15:30.180938382Z,0.8238
2023-03-10T07:15:31.350393287Z,0.8151
2023-03-10T07:15:32.412560005Z,0.813
2023-03-10T07:15:33.524789799Z,0.818
2023-03-10T07:15:34.663341496Z,0.816
2023-03-10T07:15:35.754935852Z,0.8181
2023-03-10T07:15:36.870251882Z,0.8151
2023-03-10T07:15:37.984899804Z,0.8115
2023-03-10T07:15:39.102108255Z,0.8138
2023-03-10T07:15:40.216458894Z,0.8198
2023-03-10T07:15:41.330548534Z,0.8139
2023-03-10T07:15:42.451297352Z,0.8162
2023-03-10T07:15:43.560799039Z,0.8172
2023-03-10T07:15:44.678102217Z,0.8143
2023-03-10T07:15:45.79068614Z,0.8144
2023-03-10T07:15:46.905770892Z,0.8138
2023-03-10T07:15:48.020630735Z,0.8102
2023-03-10T07:15:49.135995581Z,0.8229
2023-03-10T07:15:50.262855259Z,0.8092
2023-03-10T07:15:51.366308767Z,0.8096
2023-03-10T07:15:52.482460422Z,0.8202
2023-03-10T07:15:53.606366166Z,0.8143
2023-03-10T07:15:54.711356292Z,0.8168
2023-03-10T07:15:55.82880558Z,0.8182
2023-03-10T07:15:56.942563749Z,0.8122
2023-03-10T07:15:58.058618745Z,0.8211
2023-03-10T07:15:59.171477304Z,0.8193
2023-03-10T07:16:00.286164085Z,0.8118
2023-03-10T07:16:01.400750564Z,0.8142
2023-03-10T07:16:02.522460125Z,0.8063
2023-03-10T07:16:03.631248507Z,0.7923
2023-03-10T07:16:04.747195983Z,0.7873
2023-03-10T07:16:05.860991635Z,0.8445
2023-03-10T07:16:06.980793056Z,0.8128
2023-03-10T07:16:08.115915152Z,0.8323
2023-03-10T07:16:09.206987044Z,0.7798
2023-03-10T07:16:10.32205111Z,0.7803
2023-03-10T07:16:11.436503Z,0.7824
2023-03-10T07:16:12.557852677Z,0.7877
2023-03-10T07:16:13.666897108Z,0.7754
2023-03-10T07:16:14.78192551Z,0.8606
2023-03-10T07:16:15.904915907Z,0.8207
2023-03-10T07:16:17.015693658Z,0.8126
2023-03-10T07:16:18.126595012Z,0.8585
2023-03-10T07:16:19.241948218Z,0.8188
2023-03-10T07:16:20.357368881Z,0.8197
2023-03-10T07:16:21.472074356Z,0.818
2023-03-10T07:16:22.587358738Z,0.8279
2023-03-10T07:16:23.702305716Z,0.7763
2023-03-10T07:16:24.828729731Z,0.7888
2023-03-10T07:16:25.943791511Z,0.7849
2023-03-10T07:16:27.057535974Z,0.7852
2023-03-10T07:16:28.163054381Z,0.7765
2023-03-10T07:16:29.279590453Z,0.8019
2023-03-10T07:16:30.392719585Z,0.7805
2023-03-10T07:16:31.507690339Z,0.7969
2023-03-10T07:16:32.622366889Z,0.7833
2023-03-10T07:16:33.737246541Z,0.7867
2023-03-10T07:16:34.852059193Z,0.785
2023-03-10T07:16:35.96686559Z,0.793
2023-03-10T07:16:37.088388415Z,0.7836
2023-03-10T07:16:38.197150491Z,0.7946
2023-03-10T07:16:39.319558427Z,0.7808
2023-03-10T07:16:40.428014999Z,0.7936
2023-03-10T07:16:41.542767445Z,0.7842
2023-03-10T07:16:42.658526903Z,0.7865
2023-03-10T07:16:43.772820703Z,0.8287
2023-03-10T07:16:44.887555424Z,0.822
2023-03-10T07:16:46.003435159Z,0.8088
2023-03-10T07:16:47.121781323Z,0.815
2023-03-10T07:16:48.235190229Z,0.7913
2023-03-10T07:16:49.34727852Z,0.7755
2023-03-10T07:16:50.462564047Z,0.7788
2023-03-10T07:16:51.58999672Z,0.7819
2023-03-10T07:16:52.693861238Z,0.7849
2023-03-10T07:16:53.809953597Z,0.7865
2023-03-10T07:16:54.922435915Z,0.7972
2023-03-10T07:16:56.039646088Z,0.8401
2023-03-10T07:16:57.152570211Z,0.8071
2023-03-10T07:16:58.271745307Z,0.8161
2023-03-10T07:16:59.386361649Z,0.8151
2023-03-10T07:17:00.504303381Z,0.8244
2023-03-10T07:17:01.624247038Z,0.8096
2023-03-10T07:17:02.728857517Z,0.8279
2023-03-10T07:17:03.847017453Z,0.8211
2023-03-10T07:17:04.958546112Z,0.812
2023-03-10T07:17:06.073170807Z,0.8576
2023-03-10T07:17:07.193455369Z,0.843
2023-03-10T07:17:08.305470653Z,0.8151
2023-03-10T07:17:09.422291699Z,0.8139
2023-03-10T07:17:10.533904884Z,0.8102
2023-03-10T07:17:11.648821408Z,0.8242
2023-03-10T07:17:12.765022547Z,0.8553
2023-03-10T07:17:13.87900936Z,0.8553
2023-03-10T07:17:14.995375301Z,0.8428
2023-03-10T07:17:16.127183075Z,0.8181
2023-03-10T07:17:17.239765059Z,0.8173
2023-03-10T07:17:18.340698506Z,0.8058
2023-03-10T07:17:19.455287614Z,0.8256
2023-03-10T07:17:20.606047847Z,0.8109
2023-03-10T07:17:21.695935764Z,0.8078
2023-03-10T07:17:22.799053237Z,0.8211
2023-03-10T07:17:23.913690042Z,0.8222
2023-03-10T07:17:25.02895713Z,0.8611
2023-03-10T07:17:26.155158658Z,0.8328
2023-03-10T07:17:27.26119713Z,0.8172
2023-03-10T07:17:28.374855299Z,0.8216
2023-03-10T07:17:29.488782671Z,0.8083
2023-03-10T07:17:30.608387114Z,0.8063
2023-03-10T07:17:31.722194607Z,0.832
2023-03-10T07:17:32.835407286Z,0.8282
2023-03-10T07:17:33.951229995Z,0.8156
2023-03-10T07:17:35.065643488Z,0.8224
2023-03-10T07:17:36.179246171Z,0.8134
2023-03-10T07:17:37.301331055Z,0.811
2023-03-10T07:17:38.410369784Z,0.8131
2023-03-10T07:17:39.527736799Z,0.8267
2023-03-10T07:17:40.656033557Z,0.818
2023-03-10T07:17:41.8773451Z,0.8176
2023-03-10T07:17:42.872411905Z,0.8306
2023-03-10T07:17:43.986724Z,0.8264
2023-03-10T07:17:45.101109596Z,0.8093
2023-03-10T07:17:46.219909143Z,0.8154
2023-03-10T07:17:47.340680814Z,0.8163
2023-03-10T07:17:48.450074156Z,0.8095
2023-03-10T07:17:49.56087288Z,0.8204
2023-03-10T07:17:50.684155055Z,0.8639
2023-03-10T07:17:51.803437681Z,0.8374
2023-03-10T07:17:52.905891504Z,0.839
2023-03-10T07:17:54.020606876Z,0.8118
2023-03-10T07:17:55.140180906Z,0.861
2023-03-10T07:17:56.259958801Z,0.8392
2023-03-10T07:17:57.369452602Z,0.8073
2023-03-10T07:17:58.485340181Z,0.8206
2023-03-10T07:17:59.609377159Z,0.8586
2023-03-10T07:18:00.710937164Z,0.8599
2023-03-10T07:18:01.826219035Z,0.8292
2023-03-10T07:18:02.941298904Z,0.8196
2023-03-10T07:18:04.056305684Z,0.808
2023-03-10T07:18:05.171405572Z,0.8101
2023-03-10T07:18:06.291458919Z,0.8612
2023-03-10T07:18:07.403086664Z,0.8643
2023-03-10T07:18:08.519155663Z,0.8256
2023-03-10T07:18:09.641353536Z,0.8138
2023-03-10T07:18:10.750952557Z,0.8206
2023-03-10T07:18:11.865812216Z,0.813
2023-03-10T07:18:12.981312622Z,0.8138
2023-03-10T07:18:14.095993617Z,0.8642
2023-03-10T07:18:15.215226068Z,0.8541
2023-03-10T07:18:16.32623532Z,0.8379
2023-03-10T07:18:17.445038065Z,0.8616
2023-03-10T07:18:18.557524435Z,0.8532
2023-03-10T07:18:19.672683723Z,0.8136
2023-03-10T07:18:20.786060994Z,0.7301
2023-03-10T07:18:21.900583679Z,0.7287
2023-03-10T07:18:23.017612393Z,0.8553
2023-03-10T07:18:24.13065076Z,0.8168
2023-03-10T07:18:25.246615962Z,0.84
2023-03-10T07:18:26.360807243Z,0.8203
